track Name,artists,track_id,popularity,duration_ms,explicit,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,time_signature
What You Know,T.I.,6A71EmfdTryZxflaVpuXy6,0,273733,True,atl hip hop,0.548,0.815,3,-4.389,0,0.0376,0.0154,0,0.12,0.345,146.934,audio_features,6A71EmfdTryZxflaVpuXy6,spotify:track:6A71EmfdTryZxflaVpuXy6,https://api.spotify.com/v1/tracks/6A71EmfdTryZxflaVpuXy6,https://api.spotify.com/v1/audio-analysis/6A71EmfdTryZxflaVpuXy6,4
Only Shallow,my bloody valentine,5WN2X0dm8DcHAJaBSAC5q2,0,257693,False,alternative rock,0.156,0.552,0,-13.297,1,0.0405,0.000717,0.848,0.0861,0.403,170.156,audio_features,5WN2X0dm8DcHAJaBSAC5q2,spotify:track:5WN2X0dm8DcHAJaBSAC5q2,https://api.spotify.com/v1/tracks/5WN2X0dm8DcHAJaBSAC5q2,https://api.spotify.com/v1/audio-analysis/5WN2X0dm8DcHAJaBSAC5q2,4
You Made Me Realise - Remastered Version,my bloody valentine,31MlWIdF4IZWLUzTUW1zg4,0,224373,False,alternative rock,0.0985,0.912,0,-7.974,1,0.0766,1.43e-06,0.843,0.096,0.304,84.955,audio_features,31MlWIdF4IZWLUzTUW1zg4,spotify:track:31MlWIdF4IZWLUzTUW1zg4,https://api.spotify.com/v1/tracks/31MlWIdF4IZWLUzTUW1zg4,https://api.spotify.com/v1/audio-analysis/31MlWIdF4IZWLUzTUW1zg4,4
Everybody Wants To Rule The World,Tears For Fears,5kg57mIZxVEy2vBhk1aPMb,0,251600,False,new romantic,0.632,0.929,7,-5.868,1,0.0703,0.3,0.00333,0.123,0.5,111.968,audio_features,5kg57mIZxVEy2vBhk1aPMb,spotify:track:5kg57mIZxVEy2vBhk1aPMb,https://api.spotify.com/v1/tracks/5kg57mIZxVEy2vBhk1aPMb,https://api.spotify.com/v1/audio-analysis/5kg57mIZxVEy2vBhk1aPMb,4
Touch Me I'm Sick,Mudhoney,6h9cVbA6ui8RqWV6xvIDKH,0,152707,False,alternative rock,0.336,0.941,1,-6.984,1,0.0754,4.79e-05,0.66,0.331,0.57,131.367,audio_features,6h9cVbA6ui8RqWV6xvIDKH,spotify:track:6h9cVbA6ui8RqWV6xvIDKH,https://api.spotify.com/v1/tracks/6h9cVbA6ui8RqWV6xvIDKH,https://api.spotify.com/v1/audio-analysis/6h9cVbA6ui8RqWV6xvIDKH,4
He Stopped Loving Her Today - Single Version,George Jones,3xm4v1MDlEuBOaqs7CtmUA,0,196467,False,classic country pop,0.332,0.195,8,-14.776,1,0.0328,0.735,0.000164,0.153,0.43,145.434,audio_features,3xm4v1MDlEuBOaqs7CtmUA,spotify:track:3xm4v1MDlEuBOaqs7CtmUA,https://api.spotify.com/v1/tracks/3xm4v1MDlEuBOaqs7CtmUA,https://api.spotify.com/v1/audio-analysis/3xm4v1MDlEuBOaqs7CtmUA,4
I Saw Her Standing There - Remastered,The Beatles,63nTBScSLXWwyeizXi9Rmi,20,173947,False,british invasion,0.491,0.801,4,-9.835,1,0.0361,0.27,0,0.0665,0.971,160.109,audio_features,63nTBScSLXWwyeizXi9Rmi,spotify:track:63nTBScSLXWwyeizXi9Rmi,https://api.spotify.com/v1/tracks/63nTBScSLXWwyeizXi9Rmi,https://api.spotify.com/v1/audio-analysis/63nTBScSLXWwyeizXi9Rmi,4
Who Knows Where The Time Goes?,Fairport Convention,0zqvQiZmCbaSIj291JDAz2,13,310173,False,british folk,0.508,0.134,4,-20.767,1,0.0317,0.648,0.157,0.0923,0.425,144.795,audio_features,0zqvQiZmCbaSIj291JDAz2,spotify:track:0zqvQiZmCbaSIj291JDAz2,https://api.spotify.com/v1/tracks/0zqvQiZmCbaSIj291JDAz2,https://api.spotify.com/v1/audio-analysis/0zqvQiZmCbaSIj291JDAz2,4
Mood Indigo,The Jungle Band,3bf3pQZjXjvqQKgjyuTJAm,0,186613,False,harlem renaissance,0.601,0.00966,10,-26.438,1,0.0424,0.991,0.108,0.0884,0.346,88.685,audio_features,3bf3pQZjXjvqQKgjyuTJAm,spotify:track:3bf3pQZjXjvqQKgjyuTJAm,https://api.spotify.com/v1/tracks/3bf3pQZjXjvqQKgjyuTJAm,https://api.spotify.com/v1/audio-analysis/3bf3pQZjXjvqQKgjyuTJAm,4
You Keep Me Hangin' On - Album Version / Stereo,The Supremes,2sxqQn70WSbWkPZQqWGROl,0,159893,False,adult standards,0.697,0.513,8,-8.573,0,0.062,0.151,2.15e-05,0.103,0.697,128.592,audio_features,2sxqQn70WSbWkPZQqWGROl,spotify:track:2sxqQn70WSbWkPZQqWGROl,https://api.spotify.com/v1/tracks/2sxqQn70WSbWkPZQqWGROl,https://api.spotify.com/v1/audio-analysis/2sxqQn70WSbWkPZQqWGROl,4
Only You - And You Alone,The Platters,3vRkqdtaYjNtHpP9bgUFIN,0,158485,False,adult standards,0.482,0.23,3,-11.566,1,0.0328,0.94,0,0.113,0.31,80.071,audio_features,3vRkqdtaYjNtHpP9bgUFIN,spotify:track:3vRkqdtaYjNtHpP9bgUFIN,https://api.spotify.com/v1/tracks/3vRkqdtaYjNtHpP9bgUFIN,https://api.spotify.com/v1/audio-analysis/3vRkqdtaYjNtHpP9bgUFIN,3
Rock Island Line - Mono Version,Lonnie Donegan,5F1I5LLuLbVCV80FvaoeJg,0,203160,False,merseybeat,0.506,0.721,2,-6.53,1,0.0862,0.648,0,0.102,0.744,110.897,audio_features,5F1I5LLuLbVCV80FvaoeJg,spotify:track:5F1I5LLuLbVCV80FvaoeJg,https://api.spotify.com/v1/tracks/5F1I5LLuLbVCV80FvaoeJg,https://api.spotify.com/v1/audio-analysis/5F1I5LLuLbVCV80FvaoeJg,4
Mercy Mercy Me (The Ecology),Marvin Gaye,4D90StB7VHk5SzgrObv7HK,0,195500,False,classic soul,0.499,0.633,6,-12.145,0,0.0445,0.373,0.718,0.0877,0.474,93.238,audio_features,4D90StB7VHk5SzgrObv7HK,spotify:track:4D90StB7VHk5SzgrObv7HK,https://api.spotify.com/v1/tracks/4D90StB7VHk5SzgrObv7HK,https://api.spotify.com/v1/audio-analysis/4D90StB7VHk5SzgrObv7HK,4
Atmosphere,Joy Division,0NBgmP6Yg5xZYsnIZ0pGdo,47,250413,False,alternative rock,0.565,0.467,6,-10.078,1,0.0303,0.165,0.284,0.0808,0.426,120.17,audio_features,0NBgmP6Yg5xZYsnIZ0pGdo,spotify:track:0NBgmP6Yg5xZYsnIZ0pGdo,https://api.spotify.com/v1/tracks/0NBgmP6Yg5xZYsnIZ0pGdo,https://api.spotify.com/v1/audio-analysis/0NBgmP6Yg5xZYsnIZ0pGdo,4
"It's Alright, Ma (I'm Only Bleeding)",Bob Dylan,5Oer8yskMaCGXwGSfM7xr9,43,449093,False,classic rock,0.681,0.257,4,-15.348,1,0.0695,0.597,0,0.161,0.566,115.867,audio_features,5Oer8yskMaCGXwGSfM7xr9,spotify:track:5Oer8yskMaCGXwGSfM7xr9,https://api.spotify.com/v1/tracks/5Oer8yskMaCGXwGSfM7xr9,https://api.spotify.com/v1/audio-analysis/5Oer8yskMaCGXwGSfM7xr9,4
Rock And Roll,Led Zeppelin,5PEyFlZ0tSD693kN7Hv7K5,0,219800,False,album rock,0.327,0.895,9,-7.428,1,0.0367,0.000564,0.0159,0.104,0.898,169.39,audio_features,5PEyFlZ0tSD693kN7Hv7K5,spotify:track:5PEyFlZ0tSD693kN7Hv7K5,https://api.spotify.com/v1/tracks/5PEyFlZ0tSD693kN7Hv7K5,https://api.spotify.com/v1/audio-analysis/5PEyFlZ0tSD693kN7Hv7K5,4
"Don't Think Twice, It's All Right",Bob Dylan,2WOjLF83vqjit2Zh4B69V3,67,217400,False,classic rock,0.6,0.243,4,-17.085,1,0.0366,0.89,0.0022,0.249,0.468,110.535,audio_features,2WOjLF83vqjit2Zh4B69V3,spotify:track:2WOjLF83vqjit2Zh4B69V3,https://api.spotify.com/v1/tracks/2WOjLF83vqjit2Zh4B69V3,https://api.spotify.com/v1/audio-analysis/2WOjLF83vqjit2Zh4B69V3,4
I Shot The Sheriff,The Wailers,7D92tMKEuyV4Vh0dGTkMI5,0,279720,False,reggae,0.801,0.641,8,-9.349,1,0.173,0.34,4.5e-05,0.0693,0.741,96.96,audio_features,7D92tMKEuyV4Vh0dGTkMI5,spotify:track:7D92tMKEuyV4Vh0dGTkMI5,https://api.spotify.com/v1/tracks/7D92tMKEuyV4Vh0dGTkMI5,https://api.spotify.com/v1/audio-analysis/7D92tMKEuyV4Vh0dGTkMI5,4
Machine Gun,Portishead,4CQPDA0aTZ1XtPhQFeRSeP,0,286440,False,alternative rock,0.562,0.574,11,-6.134,1,0.0407,0.0135,0.00175,0.111,0.0646,105.115,audio_features,4CQPDA0aTZ1XtPhQFeRSeP,spotify:track:4CQPDA0aTZ1XtPhQFeRSeP,https://api.spotify.com/v1/tracks/4CQPDA0aTZ1XtPhQFeRSeP,https://api.spotify.com/v1/audio-analysis/4CQPDA0aTZ1XtPhQFeRSeP,4
Got My Mojo Working,Muddy Waters,5kDM6Q1Z88v0fyCoBmeLY7,0,170067,False,blues,0.525,0.823,4,-7.37,1,0.0648,0.498,0.000347,0.343,0.839,113.651,audio_features,5kDM6Q1Z88v0fyCoBmeLY7,spotify:track:5kDM6Q1Z88v0fyCoBmeLY7,https://api.spotify.com/v1/tracks/5kDM6Q1Z88v0fyCoBmeLY7,https://api.spotify.com/v1/audio-analysis/5kDM6Q1Z88v0fyCoBmeLY7,4
Int'l Players Anthem (I Choose You),"UGK, Outkast",0DgY053iwPDydoRymeGVZX,38,259040,True,dirty south rap,0.675,0.68,4,-5.01,0,0.256,0.0655,0,0.354,0.845,155.698,audio_features,0DgY053iwPDydoRymeGVZX,spotify:track:0DgY053iwPDydoRymeGVZX,https://api.spotify.com/v1/tracks/0DgY053iwPDydoRymeGVZX,https://api.spotify.com/v1/audio-analysis/0DgY053iwPDydoRymeGVZX,4
Loud Places,"Jamie xx, Romy",2JQm8NNpFkwvhuKH3yhuC9,0,283067,False,electronica,0.647,0.629,8,-10.752,0,0.0427,0.00442,0.259,0.122,0.177,109.011,audio_features,2JQm8NNpFkwvhuKH3yhuC9,spotify:track:2JQm8NNpFkwvhuKH3yhuC9,https://api.spotify.com/v1/tracks/2JQm8NNpFkwvhuKH3yhuC9,https://api.spotify.com/v1/audio-analysis/2JQm8NNpFkwvhuKH3yhuC9,4
Sail Away - 2002 Remaster,Randy Newman,79zQv3SsEOmyPAgUP4YDjz,31,173267,False,movie tunes,0.341,0.161,5,-12.324,1,0.0326,0.936,0.000488,0.12,0.0961,134.75,audio_features,79zQv3SsEOmyPAgUP4YDjz,spotify:track:79zQv3SsEOmyPAgUP4YDjz,https://api.spotify.com/v1/tracks/79zQv3SsEOmyPAgUP4YDjz,https://api.spotify.com/v1/audio-analysis/79zQv3SsEOmyPAgUP4YDjz,4
L.A. Woman - Remaster,The Doors,65q6NobnSrOlxG6LwZEOk7,0,471533,False,acid rock,0.357,0.731,2,-9.178,1,0.0379,0.0817,0.00119,0.13,0.698,168.242,audio_features,65q6NobnSrOlxG6LwZEOk7,spotify:track:65q6NobnSrOlxG6LwZEOk7,https://api.spotify.com/v1/tracks/65q6NobnSrOlxG6LwZEOk7,https://api.spotify.com/v1/audio-analysis/65q6NobnSrOlxG6LwZEOk7,4
Fame - 2007 Remaster,David Bowie,7qVOasZcHa4faF1TqvPEKF,0,260947,False,art rock,0.628,0.568,10,-10.695,1,0.14,0.228,0.0183,0.0906,0.61,191.404,audio_features,7qVOasZcHa4faF1TqvPEKF,spotify:track:7qVOasZcHa4faF1TqvPEKF,https://api.spotify.com/v1/tracks/7qVOasZcHa4faF1TqvPEKF,https://api.spotify.com/v1/audio-analysis/7qVOasZcHa4faF1TqvPEKF,4
Red Eyes,The War On Drugs,71jGGLe5VtEHjIk5dU2W3S,0,298920,False,chamber pop,0.464,0.815,10,-6.371,1,0.0368,0.00871,0.201,0.162,0.467,161.845,audio_features,71jGGLe5VtEHjIk5dU2W3S,spotify:track:71jGGLe5VtEHjIk5dU2W3S,https://api.spotify.com/v1/tracks/71jGGLe5VtEHjIk5dU2W3S,https://api.spotify.com/v1/audio-analysis/71jGGLe5VtEHjIk5dU2W3S,4
My Way,Frank Sinatra,76Zi40dd2HoTn3sehttJhY,0,276800,False,adult standards,0.28,0.388,2,-7.364,1,0.0314,0.689,0,0.122,0.223,148.033,audio_features,76Zi40dd2HoTn3sehttJhY,spotify:track:76Zi40dd2HoTn3sehttJhY,https://api.spotify.com/v1/tracks/76Zi40dd2HoTn3sehttJhY,https://api.spotify.com/v1/audio-analysis/76Zi40dd2HoTn3sehttJhY,4
Lonely Boy,The Black Keys,3dOAXUx7I1qnzWzxdnsyB8,49,193653,False,alternative rock,0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,audio_features,3dOAXUx7I1qnzWzxdnsyB8,spotify:track:3dOAXUx7I1qnzWzxdnsyB8,https://api.spotify.com/v1/tracks/3dOAXUx7I1qnzWzxdnsyB8,https://api.spotify.com/v1/audio-analysis/3dOAXUx7I1qnzWzxdnsyB8,4
Ain't Misbehavin,Fats Waller,3agLlt9JpTB330JWO3IA5v,0,241427,False,dixieland,0.546,0.299,0,-14.836,0,0.0635,0.989,0.791,0.192,0.635,96.154,audio_features,3agLlt9JpTB330JWO3IA5v,spotify:track:3agLlt9JpTB330JWO3IA5v,https://api.spotify.com/v1/tracks/3agLlt9JpTB330JWO3IA5v,https://api.spotify.com/v1/audio-analysis/3agLlt9JpTB330JWO3IA5v,4
Supersonic,Oasis,0t2TNeixujbaKqEeMSXaLu,0,283707,False,beatlesque,0.395,0.884,9,-4.724,1,0.0356,4.26e-05,0.00389,0.133,0.666,103.939,audio_features,0t2TNeixujbaKqEeMSXaLu,spotify:track:0t2TNeixujbaKqEeMSXaLu,https://api.spotify.com/v1/tracks/0t2TNeixujbaKqEeMSXaLu,https://api.spotify.com/v1/audio-analysis/0t2TNeixujbaKqEeMSXaLu,4
My Guy - Single Version,Mary Wells,0zGVRiObMlqJkOgMCaFykO,0,167267,False,classic soul,0.7,0.565,10,-8.082,1,0.0407,0.642,0.00146,0.372,0.89,125.62,audio_features,0zGVRiObMlqJkOgMCaFykO,spotify:track:0zGVRiObMlqJkOgMCaFykO,https://api.spotify.com/v1/tracks/0zGVRiObMlqJkOgMCaFykO,https://api.spotify.com/v1/audio-analysis/0zGVRiObMlqJkOgMCaFykO,4
Boy From School,Hot Chip,7BR8iLWgruHFVRKMMDnIXD,0,319653,False,alternative dance,0.631,0.863,8,-3.963,0,0.0297,0.161,5.85e-05,0.0846,0.497,125.994,audio_features,7BR8iLWgruHFVRKMMDnIXD,spotify:track:7BR8iLWgruHFVRKMMDnIXD,https://api.spotify.com/v1/tracks/7BR8iLWgruHFVRKMMDnIXD,https://api.spotify.com/v1/audio-analysis/7BR8iLWgruHFVRKMMDnIXD,4
Band On The Run - Remastered 2010,"Paul McCartney, Wings",40b31eggZB30hoqXhGm4qc,0,313027,False,classic rock,0.479,0.601,7,-8.806,1,0.0318,0.0832,0.00142,0.11,0.669,124.966,audio_features,40b31eggZB30hoqXhGm4qc,spotify:track:40b31eggZB30hoqXhGm4qc,https://api.spotify.com/v1/tracks/40b31eggZB30hoqXhGm4qc,https://api.spotify.com/v1/audio-analysis/40b31eggZB30hoqXhGm4qc,4
The Scientist,Coldplay,75JFxkI2RXiU7L9VXzMkle,84,309600,False,permanent wave,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,audio_features,75JFxkI2RXiU7L9VXzMkle,spotify:track:75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,4
Praise You,Fatboy Slim,0LaZvd0GtkBx5b2BxaT3A4,0,324240,False,big beat,0.602,0.892,1,-8.639,1,0.0487,0.0913,0.318,0.169,0.536,109.716,audio_features,0LaZvd0GtkBx5b2BxaT3A4,spotify:track:0LaZvd0GtkBx5b2BxaT3A4,https://api.spotify.com/v1/tracks/0LaZvd0GtkBx5b2BxaT3A4,https://api.spotify.com/v1/audio-analysis/0LaZvd0GtkBx5b2BxaT3A4,4
Buffalo Stance,Neneh Cherry,3XWgwgbWDI56mf1Wl3cLzb,52,342360,False,new wave pop,0.708,0.627,1,-11.155,1,0.0614,0.0113,3.13e-05,0.338,0.764,107.246,audio_features,3XWgwgbWDI56mf1Wl3cLzb,spotify:track:3XWgwgbWDI56mf1Wl3cLzb,https://api.spotify.com/v1/tracks/3XWgwgbWDI56mf1Wl3cLzb,https://api.spotify.com/v1/audio-analysis/3XWgwgbWDI56mf1Wl3cLzb,4
Coal Miner's Daughter - Single Version,Loretta Lynn,3mM14WXoPaLRjjkmxHe99L,58,180960,False,classic country pop,0.601,0.354,9,-14.07,1,0.0315,0.836,0.00474,0.103,0.635,137.327,audio_features,3mM14WXoPaLRjjkmxHe99L,spotify:track:3mM14WXoPaLRjjkmxHe99L,https://api.spotify.com/v1/tracks/3mM14WXoPaLRjjkmxHe99L,https://api.spotify.com/v1/audio-analysis/3mM14WXoPaLRjjkmxHe99L,4
Ain't No Mountain High Enough - Stereo Version,"Marvin Gaye, Tammi Terrell",4fZJG8y70r2hyw3Kb4sU4N,0,147680,False,classic soul,0.674,0.802,0,-7.085,1,0.0658,0.25,2.48e-06,0.161,0.742,129.355,audio_features,4fZJG8y70r2hyw3Kb4sU4N,spotify:track:4fZJG8y70r2hyw3Kb4sU4N,https://api.spotify.com/v1/tracks/4fZJG8y70r2hyw3Kb4sU4N,https://api.spotify.com/v1/audio-analysis/4fZJG8y70r2hyw3Kb4sU4N,4
Caldonia,Louis Jordan & His Tympany Five,3JNXLHYtjU8DmcdtOlM6V2,0,164053,False,jazz blues,0.506,0.529,0,-9.304,1,0.0674,0.859,0.000283,0.101,0.913,165.513,audio_features,3JNXLHYtjU8DmcdtOlM6V2,spotify:track:3JNXLHYtjU8DmcdtOlM6V2,https://api.spotify.com/v1/tracks/3JNXLHYtjU8DmcdtOlM6V2,https://api.spotify.com/v1/audio-analysis/3JNXLHYtjU8DmcdtOlM6V2,4
Sunday Morning,"The Velvet Underground, Nico",1R4BQFRnZ8evYcu2AZWQp1,0,173733,False,alternative rock,0.499,0.48,5,-11.79,0,0.0277,0.0759,0.000772,0.102,0.534,105.762,audio_features,1R4BQFRnZ8evYcu2AZWQp1,spotify:track:1R4BQFRnZ8evYcu2AZWQp1,https://api.spotify.com/v1/tracks/1R4BQFRnZ8evYcu2AZWQp1,https://api.spotify.com/v1/audio-analysis/1R4BQFRnZ8evYcu2AZWQp1,4
Lucille,Little Richard,49E8SDVZ7BUyNAZZYfZdRx,0,142400,False,blues,0.682,0.839,6,-9.186,1,0.0466,0.336,0.000571,0.17,0.953,145.051,audio_features,49E8SDVZ7BUyNAZZYfZdRx,spotify:track:49E8SDVZ7BUyNAZZYfZdRx,https://api.spotify.com/v1/tracks/49E8SDVZ7BUyNAZZYfZdRx,https://api.spotify.com/v1/audio-analysis/49E8SDVZ7BUyNAZZYfZdRx,4
Hit the Road Jack,Ray Charles,4iSzxZuV38H5msf5VZKLnZ,0,119200,False,adult standards,0.563,0.471,8,-15.653,0,0.337,0.623,0,0.644,0.941,172.783,audio_features,4iSzxZuV38H5msf5VZKLnZ,spotify:track:4iSzxZuV38H5msf5VZKLnZ,https://api.spotify.com/v1/tracks/4iSzxZuV38H5msf5VZKLnZ,https://api.spotify.com/v1/audio-analysis/4iSzxZuV38H5msf5VZKLnZ,4
Big Yellow Taxi,Joni Mitchell,6UkMcAA19lTdjs22jtB7o2,62,134800,False,canadian singer-songwriter,0.611,0.47,4,-9.135,1,0.0356,0.585,0,0.58,0.97,85.527,audio_features,6UkMcAA19lTdjs22jtB7o2,spotify:track:6UkMcAA19lTdjs22jtB7o2,https://api.spotify.com/v1/tracks/6UkMcAA19lTdjs22jtB7o2,https://api.spotify.com/v1/audio-analysis/6UkMcAA19lTdjs22jtB7o2,4
Jungleland,Bruce Springsteen,3R2q3FCnNIw2XhuEbYtYk6,47,575653,False,heartland rock,0.299,0.584,5,-5.984,1,0.0334,0.374,0.126,0.073,0.183,133.712,audio_features,3R2q3FCnNIw2XhuEbYtYk6,spotify:track:3R2q3FCnNIw2XhuEbYtYk6,https://api.spotify.com/v1/tracks/3R2q3FCnNIw2XhuEbYtYk6,https://api.spotify.com/v1/audio-analysis/3R2q3FCnNIw2XhuEbYtYk6,4
You Want It Darker,Leonard Cohen,5zb7npjQqoJ7Kcpq4yD9qn,60,284373,False,canadian singer-songwriter,0.674,0.327,4,-16.986,0,0.0574,0.613,0.199,0.0756,0.494,108.995,audio_features,5zb7npjQqoJ7Kcpq4yD9qn,spotify:track:5zb7npjQqoJ7Kcpq4yD9qn,https://api.spotify.com/v1/tracks/5zb7npjQqoJ7Kcpq4yD9qn,https://api.spotify.com/v1/audio-analysis/5zb7npjQqoJ7Kcpq4yD9qn,4
Dark Star - Single Version,Grateful Dead,2AF1drAUmMi8ZX0U97UJLw,37,161800,False,cosmic american,0.377,0.0849,2,-17.892,1,0.039,0.882,0.0607,0.19,0.354,85.022,audio_features,2AF1drAUmMi8ZX0U97UJLw,spotify:track:2AF1drAUmMi8ZX0U97UJLw,https://api.spotify.com/v1/tracks/2AF1drAUmMi8ZX0U97UJLw,https://api.spotify.com/v1/audio-analysis/2AF1drAUmMi8ZX0U97UJLw,4
White Riot,The Clash,7CIPRuchST3qQ1K1QIKZuC,0,115160,False,alternative rock,0.178,0.983,2,-4.046,1,0.0707,0.0027,0.939,0.266,0.523,205.206,audio_features,7CIPRuchST3qQ1K1QIKZuC,spotify:track:7CIPRuchST3qQ1K1QIKZuC,https://api.spotify.com/v1/tracks/7CIPRuchST3qQ1K1QIKZuC,https://api.spotify.com/v1/audio-analysis/7CIPRuchST3qQ1K1QIKZuC,4
SICKO MODE,Travis Scott,2xLMifQCjDGFmkHkpNLD9h,81,312820,True,rap,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,audio_features,2xLMifQCjDGFmkHkpNLD9h,spotify:track:2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,4
Are 'Friends' Electric?,"Gary Numan, Tubeway Army",4YMjssjl6JWPF4ZIcvcwkg,0,325200,False,new romantic,0.423,0.748,5,-9.832,1,0.0387,0.03,0.221,0.169,0.428,93.977,audio_features,4YMjssjl6JWPF4ZIcvcwkg,spotify:track:4YMjssjl6JWPF4ZIcvcwkg,https://api.spotify.com/v1/tracks/4YMjssjl6JWPF4ZIcvcwkg,https://api.spotify.com/v1/audio-analysis/4YMjssjl6JWPF4ZIcvcwkg,4
Izzo (H.O.V.A.),JAY-Z,0v3FPUiZAzViGUtXzdpB5O,0,239816,True,east coast hip hop,0.693,0.9,6,-2.075,0,0.357,0.0156,1.15e-05,0.0847,0.76,174.06,audio_features,0v3FPUiZAzViGUtXzdpB5O,spotify:track:0v3FPUiZAzViGUtXzdpB5O,https://api.spotify.com/v1/tracks/0v3FPUiZAzViGUtXzdpB5O,https://api.spotify.com/v1/audio-analysis/0v3FPUiZAzViGUtXzdpB5O,4
We Are The Champions - Remastered 2011,Queen,1lCRw5FEZ1gPDNPzy1K4zW,72,179200,False,classic rock,0.268,0.459,10,-6.94,1,0.0346,0.378,0,0.118,0.175,64.177,audio_features,1lCRw5FEZ1gPDNPzy1K4zW,spotify:track:1lCRw5FEZ1gPDNPzy1K4zW,https://api.spotify.com/v1/tracks/1lCRw5FEZ1gPDNPzy1K4zW,https://api.spotify.com/v1/audio-analysis/1lCRw5FEZ1gPDNPzy1K4zW,4
"Hold On, I'm Comin'",Sam & Dave,6PgVDY8GTkxF3GmhVGPzoB,69,155707,False,classic soul,0.803,0.338,6,-14.029,1,0.0349,0.196,0.038,0.097,0.912,106.841,audio_features,6PgVDY8GTkxF3GmhVGPzoB,spotify:track:6PgVDY8GTkxF3GmhVGPzoB,https://api.spotify.com/v1/tracks/6PgVDY8GTkxF3GmhVGPzoB,https://api.spotify.com/v1/audio-analysis/6PgVDY8GTkxF3GmhVGPzoB,4
Gin And Juice (feat. Dat Nigga Daz),"Snoop Dogg, Daz Dillinger",0WKYRFtH6KKbaNWjsxqm70,0,211493,True,g funk,0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,audio_features,0WKYRFtH6KKbaNWjsxqm70,spotify:track:0WKYRFtH6KKbaNWjsxqm70,https://api.spotify.com/v1/tracks/0WKYRFtH6KKbaNWjsxqm70,https://api.spotify.com/v1/audio-analysis/0WKYRFtH6KKbaNWjsxqm70,4
Whip It,DEVO,6QG0wcgoCsa9pqFyTg0rRO,49,158107,False,alternative rock,0.768,0.716,2,-12.922,1,0.0625,0.0658,0.00213,0.0379,0.961,157.935,audio_features,6QG0wcgoCsa9pqFyTg0rRO,spotify:track:6QG0wcgoCsa9pqFyTg0rRO,https://api.spotify.com/v1/tracks/6QG0wcgoCsa9pqFyTg0rRO,https://api.spotify.com/v1/audio-analysis/6QG0wcgoCsa9pqFyTg0rRO,4
Love In Vain,Robert Johnson,506C0Woe7AhhlR174lHPvh,0,146520,False,acoustic blues,0.718,0.142,6,-12.99,1,0.0952,0.943,0.461,0.103,0.377,86.618,audio_features,506C0Woe7AhhlR174lHPvh,spotify:track:506C0Woe7AhhlR174lHPvh,https://api.spotify.com/v1/tracks/506C0Woe7AhhlR174lHPvh,https://api.spotify.com/v1/audio-analysis/506C0Woe7AhhlR174lHPvh,4
Paradise City,Guns N' Roses,4K3S63KntXqQqaPaULZ0Ni,0,405500,True,glam metal,0.273,0.953,11,-8.76,1,0.0767,0.0146,0.0173,0.188,0.444,100.261,audio_features,4K3S63KntXqQqaPaULZ0Ni,spotify:track:4K3S63KntXqQqaPaULZ0Ni,https://api.spotify.com/v1/tracks/4K3S63KntXqQqaPaULZ0Ni,https://api.spotify.com/v1/audio-analysis/4K3S63KntXqQqaPaULZ0Ni,4
Astronomy Domine - 2011 Remastered Version,Pink Floyd,2iEKKLe3gqqm2EmXbMq8cy,0,251279,False,album rock,0.348,0.634,2,-11.527,1,0.048,0.378,0.474,0.346,0.0803,124.079,audio_features,2iEKKLe3gqqm2EmXbMq8cy,spotify:track:2iEKKLe3gqqm2EmXbMq8cy,https://api.spotify.com/v1/tracks/2iEKKLe3gqqm2EmXbMq8cy,https://api.spotify.com/v1/audio-analysis/2iEKKLe3gqqm2EmXbMq8cy,4
Ruby Tuesday - Stereo Version,The Rolling Stones,6nFvbLWccsEydO36fyBBlm,0,196493,False,album rock,0.518,0.543,0,-10.766,1,0.0297,0.834,0,0.2,0.579,104.528,audio_features,6nFvbLWccsEydO36fyBBlm,spotify:track:6nFvbLWccsEydO36fyBBlm,https://api.spotify.com/v1/tracks/6nFvbLWccsEydO36fyBBlm,https://api.spotify.com/v1/audio-analysis/6nFvbLWccsEydO36fyBBlm,4
I Like It,"Cardi B, Bad Bunny, J Balvin",58q2HKrzhC3ozto2nDdN4z,74,253390,True,pop,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,4
